grid_id,lat,lng,crime_count,women_crime,children_crime,population,atm_count,market_density,lighting_index,police_patrol,risk_label,area
816,28.744837731413497,77.35748495144216,2,0,1,4843,5,1,0.8378566706312309,1,0,Mohan Nagar
817,28.71866335277747,77.31219795868694,2,2,0,2908,6,0,0.2421689401462278,1,0,Wave City
818,28.72620345032597,77.40984188321167,4,0,0,2001,1,4,0.7843345581913383,0,0,Rajendra Nagar
819,28.63135459651069,77.4099327401227,1,0,0,3700,9,3,0.3314027228819011,1,0,Kaushambi
820,28.728697700676264,77.34452105540008,0,0,0,890,4,4,0.9931320691154508,3,0,Wave City
821,28.64395816889394,77.37655347615653,2,0,0,3554,0,3,0.2724917391268786,0,0,Muradnagar
822,28.6375749656904,77.3913616731337,1,0,0,766,9,1,0.8884437605873388,0,0,Muradnagar
823,28.656801083710885,77.48038264813496,15,1,0,1427,0,1,0.2126691734825421,2,1,Kavi Nagar
824,28.67245628422593,77.47979015460245,3,0,1,585,2,1,0.8073809858729564,3,0,Kavi Nagar
825,28.62169578352776,77.45847657012412,2,0,0,2373,0,1,0.5297137021141902,2,0,Raj Nagar
826,28.73023585843428,77.42941401955387,1,0,0,2060,4,1,0.7755118339943592,1,0,Rajendra Nagar
827,28.654324031289494,77.33756531677746,2,1,0,4061,1,3,0.2618844784007257,2,0,Loni
828,28.679780160309605,77.3424187765351,2,0,0,4628,2,0,0.3293934354550328,4,0,Crossings Republik
829,28.70156566685017,77.38558558964294,1,0,0,4205,3,3,0.2712318759660105,1,0,Govindpuram
830,28.61575626009937,77.46666994296123,4,0,0,1657,7,0,0.5338761050253833,1,0,Raj Nagar
831,28.601451905100067,77.42682953304467,0,0,0,1920,4,0,0.6375350846953889,1,0,Kaushambi
832,28.715822481581576,77.43271092550135,1,0,0,705,4,1,0.5789363584399165,4,0,Rajendra Nagar
833,28.600424036974005,77.36120367713461,0,0,0,4928,0,3,0.7127618075678843,1,0,Vaishali
834,28.74498999393849,77.3680120599409,1,0,0,1429,1,3,0.500253872702861,3,0,Mohan Nagar
835,28.743555073897937,77.33888253567832,0,0,0,3697,9,2,0.458293190486651,3,0,Wave City
836,28.68770926337604,77.35348386670348,1,0,0,3308,3,2,0.5751935000132555,1,0,Govindpuram
837,28.68332787090596,77.35909269026611,3,2,0,2254,6,4,0.8765415313978537,1,0,Govindpuram
838,28.60689817459365,77.45119512182951,2,0,0,4213,9,2,0.3996251731630803,2,0,Raj Nagar
839,28.73071402551768,77.4131131572315,3,1,0,3721,7,3,0.3465629608096943,4,0,Rajendra Nagar
840,28.63764037233052,77.33514820262218,1,0,0,4436,2,2,0.3241638841497503,2,0,Loni
841,28.668296379124133,77.46588105849966,2,0,0,4980,2,4,0.7540630372288799,0,0,Kavi Nagar
842,28.637977704556647,77.30584128383452,1,1,0,3934,5,1,0.43712925838323,3,0,Loni
843,28.60173844634121,77.411732596417,1,0,0,1086,3,3,0.7575481063384162,1,0,Kaushambi
844,28.725270608603857,77.35535135057533,2,0,0,2560,0,0,0.2511857397566777,4,0,Mohan Nagar
845,28.71160501499381,77.3297676510296,2,0,0,3533,0,2,0.2577856721251657,3,0,Crossings Republik
846,28.72284311962706,77.3584573923883,4,0,0,2226,3,4,0.6937725043797849,1,0,Mohan Nagar
847,28.639965319192143,77.3524556085073,1,0,0,2186,9,0,0.8320968267229181,4,0,Muradnagar
848,28.73864245933661,77.46413923524445,2,0,0,3978,5,3,0.3179966302478052,4,0,Pratap Vihar
849,28.60628421608829,77.36587069444303,1,1,0,1493,1,4,0.9505516135377844,0,0,Vaishali
850,28.671213525865987,77.3326205703945,1,0,0,2181,8,2,0.3935527543084593,0,0,Loni
851,28.64168080540701,77.40866791554912,4,1,0,4630,7,2,0.4335837283462193,1,0,Modinagar
852,28.70031416938168,77.35440728504473,0,0,0,4837,1,3,0.8704019687302307,0,0,Govindpuram
853,28.6733467852974,77.4765752709234,0,0,0,1640,3,0,0.4764021904177197,4,0,Kavi Nagar
854,28.65534827643226,77.40314330486297,1,0,0,4789,4,0,0.8079885717861943,0,0,Modinagar
855,28.646720502688904,77.36427244840458,2,2,0,4361,8,4,0.5102902618669587,2,0,Muradnagar
856,28.656437635630507,77.41903358810805,2,0,1,4324,9,4,0.4722043424670303,1,0,Modinagar
857,28.6708822712381,77.49974939535896,1,0,0,4428,8,1,0.8857151745234628,4,0,Kavi Nagar
858,28.67301342415336,77.33255474185314,7,2,0,3141,7,4,0.3753602574271224,1,1,Loni
859,28.734019794836872,77.3348318169893,0,2,0,1117,3,0,0.6116647007078411,3,0,Wave City
860,28.678679859487897,77.46823535513154,1,0,0,4778,1,2,0.6500497963751004,1,0,Nehru Nagar
861,28.638004194414545,77.32956479910706,0,0,0,4285,3,4,0.7215808039922238,2,0,Loni
862,28.638069070013216,77.32762248506296,2,0,0,3327,6,4,0.5617163857697898,1,0,Loni
863,28.640832224174165,77.34492334706711,2,0,0,2774,1,0,0.475462106988872,2,0,Loni
864,28.66427621103344,77.44746475486167,3,0,0,2455,2,1,0.4386575296430956,1,0,Modinagar
865,28.74383980804937,77.47835652218147,1,0,0,2658,0,4,0.8438461810487354,0,0,Pratap Vihar
866,28.650002283939987,77.3498946000348,12,1,0,1209,0,3,0.5344870395206831,0,1,Loni
867,28.626255166207724,77.36657410145779,1,2,0,1761,4,0,0.8858117067535438,3,0,Vaishali
868,28.69844969578141,77.32178352842892,2,0,0,4973,1,3,0.3365422918575761,2,0,Crossings Republik
869,28.725608298700624,77.32331785023477,0,0,0,976,8,3,0.4260591329029983,4,0,Wave City
870,28.641323829889718,77.37252177199619,2,0,0,4331,8,1,0.4928498882322896,0,0,Muradnagar
871,28.729839410734257,77.32016598133912,2,0,0,512,5,4,0.4742053449739234,3,0,Wave City
872,28.6347832583937,77.36381370216759,1,0,0,1528,5,1,0.6099792783968409,0,0,Vaishali
873,28.739054165152734,77.49858247065141,4,0,0,678,6,3,0.3991233865718369,2,0,Pratap Vihar
874,28.721493487342773,77.34303501334368,0,0,0,693,4,2,0.5095721802075761,2,0,Wave City
875,28.62893091525368,77.46116404024202,9,1,0,3161,6,4,0.8653320281029058,2,1,Raj Nagar
876,28.621201155515983,77.34763124926083,13,2,0,554,9,3,0.5915259718014712,1,1,Indirapuram
877,28.676896228080796,77.34361998405882,3,2,0,3662,3,1,0.3400976436677365,0,0,Crossings Republik
878,28.65763572199864,77.49006411517132,1,0,0,2291,4,4,0.2922284932749586,3,0,Kavi Nagar
879,28.675103224320107,77.4783018805723,1,0,0,4853,6,2,0.5730104398795226,4,0,Nehru Nagar
880,28.6449125147775,77.33301077571583,1,0,0,1564,6,3,0.331255984438103,2,0,Loni
881,28.71156019837228,77.4347032911486,2,0,0,4629,5,2,0.8957559023733748,2,0,Shastri Nagar
882,28.618609384090234,77.3192643604601,1,0,0,3922,6,1,0.3251572206841347,3,0,Indirapuram
883,28.625021641482192,77.32326153583946,1,0,0,4982,7,0,0.4424194073204601,3,0,Indirapuram
884,28.744884883048023,77.4916546851803,8,2,0,930,2,2,0.485107059269995,1,1,Pratap Vihar
885,28.746563710519936,77.37600499192334,2,0,0,4244,0,4,0.5811538874952615,2,0,Mohan Nagar
886,28.743527693850154,77.34009248060799,3,0,0,2564,6,1,0.3252854261534019,2,0,Wave City
887,28.7054573448755,77.3021211818597,0,0,0,2843,5,3,0.8749414188507114,0,0,Crossings Republik
888,28.63049774693137,77.31593759592856,1,0,0,2452,8,3,0.7889018119011779,1,0,Indirapuram
889,28.69407144426485,77.35479370839543,15,2,0,614,0,3,0.8766800055640214,4,1,Govindpuram
890,28.66887207837889,77.45039687668576,3,0,0,3015,0,1,0.4507382419836878,0,0,Kavi Nagar
891,28.68000816455932,77.31563130666736,0,0,0,621,4,2,0.8647509329421532,2,0,Crossings Republik
892,28.692599139204518,77.36042455477978,1,0,0,4617,8,3,0.5858778740210075,4,0,Govindpuram
893,28.616888138684374,77.47342076142972,0,0,0,3952,0,2,0.4324816120148019,2,0,Raj Nagar
894,28.708089160955723,77.30128753949751,1,0,0,3026,5,3,0.4162025000372991,2,0,Crossings Republik
895,28.66496605466576,77.3620475868287,13,2,0,4454,9,3,0.9826369110334912,0,1,Muradnagar
896,28.69638793641123,77.38660364478388,1,0,0,2986,1,3,0.9916062878982166,4,0,Govindpuram
897,28.608294602602832,77.3457272776923,1,0,0,1535,5,4,0.939157810781338,4,0,Indirapuram
898,28.60153811026868,77.43672393295824,1,0,0,2821,6,3,0.6765996285128679,2,0,Kaushambi
899,28.629333692745583,77.32902728892269,2,0,0,3915,3,2,0.6626739596450474,0,0,Indirapuram
900,28.61782608526794,77.38152345985172,3,0,0,3543,7,2,0.3737142730771751,3,0,Vaishali
901,28.738363144808403,77.35910583814689,3,0,0,537,9,0,0.4641576504677054,4,0,Mohan Nagar
902,28.74411000857696,77.42397601700725,1,0,0,2511,8,4,0.3202992324558691,4,0,Rajendra Nagar
903,28.64255682722438,77.3518291262439,5,0,0,3742,8,2,0.6978592290206431,3,1,Muradnagar
904,28.651559120999583,77.44071396968823,3,0,0,754,7,3,0.7552158004176275,1,0,Modinagar
905,28.63838840078828,77.49899518400301,2,0,0,1849,3,1,0.8709086523596394,1,0,Kavi Nagar
906,28.680426837912485,77.41394406355344,0,0,0,2159,4,4,0.908436031664832,0,0,Shastri Nagar
907,28.72195380290564,77.36696819471756,0,0,0,3529,7,3,0.8930691016378745,2,0,Mohan Nagar
908,28.62325210772749,77.31626324541848,5,0,0,2258,1,4,0.6219530021660958,2,1,Indirapuram
909,28.737671804679785,77.45647651032785,1,1,0,2050,3,4,0.7074538748443802,1,0,Pratap Vihar
910,28.626961104364742,77.43082097758402,14,2,0,3022,8,0,0.4253820072136242,2,1,Kaushambi
911,28.656438632786152,77.44146427720186,0,0,0,3394,6,1,0.3618352293958073,0,0,Modinagar
912,28.66713204672737,77.35294827418683,1,0,1,2850,3,2,0.5369439390608274,3,0,Muradnagar
913,28.692844172580443,77.38819450617622,1,0,0,4615,7,3,0.8789153197051975,1,0,Govindpuram
914,28.627388035189107,77.49002226330309,2,0,0,2252,2,4,0.3119146950615731,1,0,Raj Nagar
915,28.68944281264119,77.48902911280375,1,0,0,949,3,3,0.578449049079444,2,0,Nehru Nagar
916,28.690690616414795,77.3140403686303,2,0,0,4882,8,0,0.4786557627257925,3,0,Crossings Republik
917,28.699428277640312,77.43409541227756,2,0,0,4165,6,2,0.3892281817689237,4,0,Shastri Nagar
918,28.61163814323847,77.45747169366827,4,0,0,2014,4,4,0.6504329320867324,2,0,Raj Nagar
919,28.62062580955515,77.36688720255432,1,0,0,1951,3,3,0.2052283841440093,3,0,Vaishali
920,28.656959718670173,77.39950515453745,0,0,0,3257,7,0,0.8453026325910049,4,0,Muradnagar
921,28.728133915961315,77.32223012845014,2,0,0,2641,3,0,0.8464747056314545,2,0,Wave City
922,28.690059897699232,77.41070184878167,1,0,0,840,3,1,0.2180955686372061,1,0,Shastri Nagar
923,28.600444441696396,77.42198779411841,14,1,0,4426,2,2,0.4063672897511149,3,1,Kaushambi
924,28.68903096797325,77.4435316940436,9,1,0,1014,7,1,0.2165446843947084,4,1,Shastri Nagar
925,28.70814384175531,77.47735444057102,2,0,0,2371,8,4,0.2366971520156693,0,0,Nehru Nagar
926,28.7101341719079,77.49266917176519,4,0,0,3349,2,3,0.6250679098391607,0,0,Nehru Nagar
927,28.6295000232298,77.47903963623027,2,0,0,3422,5,1,0.8033732660001549,0,0,Raj Nagar
928,28.64089863503976,77.40439394957855,1,0,0,4189,1,3,0.7392876781455149,1,0,Modinagar
929,28.622114239220043,77.32169356244158,9,2,0,2690,3,0,0.4586322556910566,3,1,Indirapuram
930,28.66612371681007,77.48184413843987,0,0,0,4032,1,2,0.5273495381343537,1,0,Kavi Nagar
931,28.702723333669,77.40922514683646,3,0,0,2794,2,0,0.8934987216235311,3,0,Shastri Nagar
932,28.666878309590658,77.4565194961915,2,0,0,3285,8,2,0.587205379755589,4,0,Kavi Nagar
933,28.648586964139685,77.3228714696722,0,0,0,4652,0,2,0.6518606090626468,3,0,Loni
934,28.73703716919337,77.38148917179161,6,1,0,2279,3,0,0.9698714760058752,3,1,Mohan Nagar
935,28.61038211108384,77.31457169354451,10,2,0,3827,1,3,0.3527272718072335,2,1,Indirapuram
936,28.71286087787593,77.4586015254029,4,0,0,2025,6,3,0.505565743517503,2,0,Pratap Vihar
937,28.64943373084506,77.36121986605978,1,0,0,977,6,1,0.433514656036171,3,0,Muradnagar
938,28.70475486655323,77.49728211592682,2,0,0,889,6,4,0.2880654881918222,2,0,Nehru Nagar
939,28.663937263636893,77.40817033666877,14,2,0,1717,8,4,0.3316309312558418,3,1,Modinagar
940,28.601568759243317,77.33186721783977,2,0,0,1318,5,1,0.9077486537792294,3,0,Indirapuram
941,28.66300817081758,77.38549791692843,2,0,0,2558,8,4,0.9498686181992504,1,0,Muradnagar
942,28.718072114548164,77.37865438097708,2,0,0,4244,4,0,0.3009633922772583,0,0,Mohan Nagar
943,28.64619058270161,77.41569988094705,2,0,0,2265,5,3,0.3072898841077562,3,0,Modinagar
944,28.67277792434664,77.47632949945795,3,0,0,781,7,4,0.8889477064932803,4,0,Kavi Nagar
945,28.6673623160068,77.37148677489735,1,2,0,882,7,3,0.2004945139113159,0,0,Muradnagar
946,28.693909918568497,77.30325444676576,0,0,0,991,5,1,0.3825361353222817,2,0,Crossings Republik
947,28.680910374011003,77.43411612618625,0,0,1,3487,2,0,0.8665303263091091,3,0,Shastri Nagar
948,28.62375840703232,77.34510996193188,2,0,0,808,3,3,0.6916683755565907,0,0,Indirapuram
949,28.672531003961364,77.46492997828388,0,0,0,4688,6,3,0.3924673471133638,3,0,Kavi Nagar
950,28.71533785139873,77.45355802041189,1,0,0,1251,2,0,0.7841380278243497,2,0,Pratap Vihar
951,28.68804331426256,77.39624895338895,1,0,0,3666,9,0,0.4641821922804855,3,0,Govindpuram
952,28.68907958725059,77.3326418000661,1,0,0,1210,9,2,0.897364430944495,1,0,Crossings Republik
953,28.74822181354895,77.47917867770852,1,0,1,4029,0,0,0.7574028862075588,0,0,Pratap Vihar
954,28.715400678973936,77.33683920626589,0,0,0,1518,7,0,0.5130107677883171,4,0,Wave City
955,28.731172778339623,77.4651441014286,3,0,0,1022,5,4,0.6948789894148227,3,0,Pratap Vihar
956,28.70093677579932,77.3390454981866,1,0,0,1991,4,1,0.3374521815899463,0,0,Crossings Republik
957,28.67070357079329,77.48796290698579,2,0,0,4507,6,2,0.6412135689008271,2,0,Kavi Nagar
958,28.713641608981927,77.46144680238095,8,2,0,1502,3,2,0.4603932535763499,3,1,Pratap Vihar
959,28.72968129287809,77.3872325729589,1,0,0,4711,3,0,0.8454859145396283,1,0,Mohan Nagar
960,28.6535372004698,77.3272242498038,1,1,0,3801,9,4,0.8189955988926314,2,0,Loni
961,28.677295842360063,77.3429063996879,1,0,0,2880,2,4,0.5190671925175865,2,0,Crossings Republik
962,28.667445501780644,77.49710793877044,0,0,0,712,1,1,0.7020877036629516,0,0,Kavi Nagar
963,28.65401067025466,77.3317931550124,8,2,0,893,4,2,0.7577991963513924,1,1,Loni
964,28.655486729316653,77.40616875672536,3,0,0,4203,5,3,0.328607595336889,0,0,Modinagar
965,28.66613112160336,77.36592973901884,1,0,0,2207,3,3,0.5485388252158176,1,0,Muradnagar
966,28.622002862012213,77.30456053603156,0,0,0,1112,3,2,0.7879650461170791,4,0,Indirapuram
967,28.64711602662597,77.32496208787236,3,0,0,776,6,3,0.9564365088088764,1,0,Loni
968,28.706777728056142,77.48803265681025,1,0,0,3730,6,2,0.5273490826358034,0,0,Nehru Nagar
969,28.660422928687,77.34219335907801,2,0,0,1845,0,3,0.9153564969995156,4,0,Loni
970,28.68638135191633,77.34692380680924,2,0,0,3006,9,2,0.9889160846328462,0,0,Crossings Republik
971,28.661640038556,77.47848577628605,1,0,0,2167,8,2,0.986641453395426,2,0,Kavi Nagar
972,28.625005016628613,77.4993020751921,2,2,0,1170,0,2,0.9755566712881352,4,0,Raj Nagar
973,28.658516695841836,77.43617299426694,1,0,0,3767,7,1,0.5683099236891571,1,0,Modinagar
974,28.66692139167203,77.47778443782983,0,0,0,4873,5,1,0.5035194946759762,4,0,Kavi Nagar
975,28.715917508236192,77.3411458083445,2,0,0,3409,1,1,0.2238961072986856,3,0,Wave City
976,28.66118466242864,77.42152667478187,2,0,0,3395,9,4,0.7871317993086218,0,0,Modinagar
977,28.72666596173393,77.35534749443002,3,0,0,3304,5,3,0.7894655697740911,3,0,Mohan Nagar
978,28.63860471909447,77.45958678559319,3,0,0,3161,7,3,0.4940776665101266,2,0,Kavi Nagar
979,28.626571451064496,77.33478322174575,0,0,0,2051,6,1,0.7168948210393888,1,0,Indirapuram
980,28.63902176812594,77.35022308282541,4,0,1,861,7,4,0.5179061193587501,0,0,Muradnagar
981,28.7203484059463,77.32984978772124,14,1,0,1555,4,1,0.695918271558722,1,1,Wave City
982,28.63641202933817,77.31065520472403,1,0,0,2392,7,3,0.3798497456993188,0,0,Indirapuram
983,28.60073600934093,77.47775663626913,3,0,0,4484,8,3,0.393048837379259,4,0,Raj Nagar
984,28.606548897169635,77.34243929806811,1,0,0,1602,4,3,0.816178856190666,3,0,Indirapuram
985,28.6696062594564,77.45028617727657,13,2,0,1103,6,0,0.7326015926147929,4,1,Kavi Nagar
986,28.608504634496388,77.32484789343826,2,0,0,1438,8,2,0.902482112375378,4,0,Indirapuram
987,28.68970293196529,77.49453256130003,7,2,0,4007,2,0,0.3811444061618058,1,1,Nehru Nagar
988,28.64653665501453,77.45793205644095,7,1,0,3342,9,0,0.2688921573557224,0,1,Kavi Nagar
989,28.603623965682708,77.41879544580478,0,0,0,2773,0,1,0.4819091130461482,0,0,Kaushambi
990,28.733623627595964,77.42897566855106,3,0,0,810,6,0,0.8523610183732782,4,0,Rajendra Nagar
991,28.72297393924306,77.3392920628169,1,0,0,1380,8,0,0.7449353614397316,0,0,Wave City
992,28.7368397191978,77.37982990084029,2,0,0,2072,8,1,0.6946182264440216,2,0,Mohan Nagar
993,28.642494478578943,77.34026351078755,14,2,0,1697,6,3,0.2895549257959247,4,1,Loni
994,28.66575905137252,77.45114010164583,1,0,0,3099,6,4,0.7524274316517037,2,0,Kavi Nagar
995,28.67922452991919,77.41240780151658,1,0,0,1732,6,0,0.4556424538101458,0,0,Shastri Nagar
996,28.723956418246445,77.48481691625364,0,0,0,4976,6,3,0.232519794723718,2,0,Pratap Vihar
997,28.69447251877215,77.39736936788643,15,2,0,3648,0,1,0.781157870969001,1,1,Govindpuram
998,28.734163921739167,77.34862936020762,0,0,0,2936,8,4,0.5343072897538454,1,0,Wave City
999,28.63566758585325,77.33563903829653,1,0,0,1004,1,4,0.7840265933444888,3,0,Indirapuram
1000,28.737318608801377,77.46316559894179,1,0,0,4302,5,4,0.6985867795162092,1,0,Pratap Vihar
